@relation winequality-white-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-R12-precision6-weka.filters.unsupervised.attribute.Remove-R12_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A7-N200-T0.01

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute quality {'\'(-inf-3.6]\'','\'(3.6-4.2]\'','\'(4.2-4.8]\'','\'(4.8-5.4]\'','\'(5.4-6]\'','\'(6-6.6]\'','\'(6.6-7.2]\'','\'(7.2-7.8]\'','\'(7.8-8.4]\'','\'(8.4-inf)\''}

@data
0.004978,0.009384,-0.001242,0.010642,0.013654,-0.007327,-0.009262,'\'(5.4-6]\''
-0.004077,-0.000918,-0.007092,-0.01107,0.009185,0.000894,-0.022196,'\'(4.8-5.4]\''
0.009222,0.011204,-0.013568,0.008218,0.000367,-0.007148,-0.019281,'\'(4.8-5.4]\''
-0.012423,-0.011598,-0.003351,-0.000971,-0.018212,-0.001494,-0.002704,'\'(6.6-7.2]\''
-0.023358,0.008351,-0.004171,-0.021249,0.005535,0.009142,0.00924,'\'(6.6-7.2]\''
0.004906,0.015305,-0.011168,-0.008168,-0.020824,0.007957,0.005977,'\'(4.8-5.4]\''
-0.048712,0.014855,-0.025756,-0.014018,-0.006287,-0.000621,-0.016573,'\'(4.8-5.4]\''
-0.002756,-0.019641,-0.008773,0.001623,-0.013408,0.016446,0.033266,'\'(6.6-7.2]\''
0.003194,-0.019084,-0.005387,-0.008637,-0.013402,0.010497,0.02346,'\'(6.6-7.2]\''
0.012013,-0.011072,0.018537,-0.006965,-0.008671,0.03493,0.001875,'\'(5.4-6]\''
-0.030016,-0.000808,0.029403,0.021161,-0.026839,-0.007494,0.006029,'\'(4.8-5.4]\''
-0.001366,0.015325,-0.011831,0.024856,-0.017475,-0.001609,-0.008637,'\'(5.4-6]\''
-0.005938,-0.001098,-0.006095,0.002479,-0.024328,-0.000599,0.0026,'\'(6.6-7.2]\''
-0.023144,-0.015184,0.003742,0.006418,0.008941,-0.010529,-0.013001,'\'(4.8-5.4]\''
0.001261,-0.009529,-0.000929,-0.00219,0.006757,0.015383,-0.005048,'\'(4.8-5.4]\''
-0.005379,-0.003608,-0.007503,0.017437,0.02427,0.021653,0.015632,'\'(4.8-5.4]\''
0.003443,-0.025089,0.005737,0.004937,-0.008912,-0.022329,0.021701,'\'(5.4-6]\''
0.001261,-0.009529,-0.000929,-0.00219,0.006757,0.015383,-0.005048,'\'(4.8-5.4]\''
-0.005379,-0.003608,-0.007503,0.017437,0.02427,0.021653,0.015632,'\'(4.8-5.4]\''
-0.004805,-0.00637,-0.004623,-0.015526,-0.015781,0.002762,0.023625,'\'(5.4-6]\''
-0.005798,-0.031812,-0.010837,-0.00534,-0.004898,-0.009164,0.03805,'\'(5.4-6]\''
-0.003632,0.005756,0.000909,-0.002103,-0.000628,-0.004281,0.020202,'\'(5.4-6]\''
-0.000705,-0.004472,0.002473,-0.03316,-0.008655,0.003431,-0.021459,'\'(4.8-5.4]\''
-0.009957,0.00547,-0.018627,0.006427,0.02663,0.003653,0.031708,'\'(4.8-5.4]\''
0.014445,-0.011616,0.01313,0.011,0.006705,0.003392,0.016759,'\'(4.8-5.4]\''
0.007898,-0.023866,0.01462,-0.030738,0.021913,-0.019578,-0.000216,'\'(5.4-6]\''
-0.001908,-0.006216,-0.019367,-0.01891,-0.003476,0.006791,0.007966,'\'(6.6-7.2]\''
0.000992,0.031566,-0.022325,-0.011577,-0.006761,0.022694,0.031351,'\'(6.6-7.2]\''
-0.02001,0.003489,-0.028396,-0.001959,0.00221,0.013807,-0.004254,'\'(4.8-5.4]\''
0.006611,0.004822,0.006919,-0.016683,0.009993,0.009407,0.000798,'\'(5.4-6]\''
0.007898,-0.023866,0.01462,-0.030738,0.021913,-0.019578,-0.000216,'\'(5.4-6]\''
-0.004344,-0.000056,-0.000639,0.006098,0.010345,-0.00788,-0.001217,'\'(4.8-5.4]\''
-0.006763,0.004468,-0.009392,0.050962,-0.004144,-0.016777,-0.010189,'\'(4.8-5.4]\''
-0.003797,-0.010501,0.003511,-0.010192,-0.024422,-0.022688,0.002064,'\'(6.6-7.2]\''
-0.008294,0.010736,-0.001263,-0.003225,0.014798,-0.003276,-0.010881,'\'(4.8-5.4]\''
-0.004223,-0.015644,0.042706,0.002436,0.006545,0.015312,0.001955,'\'(4.8-5.4]\''
-0.032501,-0.012388,0.01343,-0.007516,0.005591,0.017693,0.00884,'\'(4.8-5.4]\''
-0.031023,-0.008369,0.01539,0.001022,0.015331,0.017353,0.015493,'\'(3.6-4.2]\''
-0.021608,0.002639,-0.009416,-0.014834,-0.002226,0.004865,0.015785,'\'(6.6-7.2]\''
-0.022719,0.007364,0.006848,-0.031641,0.006925,0.000514,0.00805,'\'(6.6-7.2]\''
0.005898,-0.00551,-0.012002,-0.012792,-0.017345,-0.004853,0.012136,'\'(5.4-6]\''
0.001136,0.002088,-0.004042,0.008091,0.013367,-0.005033,-0.007732,'\'(5.4-6]\''
-0.008481,-0.014944,0.013655,0.009393,-0.005089,0.008612,0.006746,'\'(5.4-6]\''
-0.026796,-0.003134,-0.008737,0.003874,0.006362,-0.008807,0.011998,'\'(5.4-6]\''
0.009713,-0.025887,-0.017723,0.004114,0.001794,0.002171,0.005668,'\'(7.8-8.4]\''
-0.00058,0.008937,0.002473,-0.019523,-0.020319,-0.005269,0.001273,'\'(6.6-7.2]\''
0.017768,0.001669,-0.007623,0.012082,-0.001083,0.001658,0.03005,'\'(4.8-5.4]\''
0.00085,0.000563,0.00838,0.001498,-0.035069,0.006669,-0.006532,'\'(6.6-7.2]\''
0.013643,-0.003836,-0.002204,-0.00588,0.002503,0.016427,-0.003525,'\'(6.6-7.2]\''
-0.033204,-0.016075,0.036425,0.059468,0.012687,-0.01485,0.058795,'\'(5.4-6]\''
-0.002013,-0.002671,-0.005761,-0.000171,0.001918,0.0107,-0.005941,'\'(4.8-5.4]\''
0.00085,0.000563,0.00838,0.001498,-0.035069,0.006669,-0.006532,'\'(6.6-7.2]\''
0.001993,-0.000761,0.00789,-0.002722,-0.033772,0.009278,-0.00597,'\'(6.6-7.2]\''
-0.001943,-0.01116,-0.013946,-0.025147,0.001593,-0.004653,-0.003748,'\'(6.6-7.2]\''
0.011757,-0.001722,-0.016029,0.012449,-0.015982,-0.024798,0.022025,'\'(5.4-6]\''
-0.018314,-0.001346,-0.001856,0.027341,0.01834,0.001013,0.000999,'\'(6.6-7.2]\''
-0.017352,-0.002244,-0.00154,0.024343,0.020577,0.001895,0.000621,'\'(6.6-7.2]\''
-0.017462,-0.010268,-0.012644,-0.00415,0.008171,0.005032,0.022023,'\'(5.4-6]\''
0.012948,-0.00664,0.002918,0.000461,-0.020746,0.008203,-0.022295,'\'(5.4-6]\''
0.007585,-0.007789,-0.005471,0.021771,0.008844,0.007977,-0.002616,'\'(4.8-5.4]\''
0.007777,-0.002315,-0.011081,-0.008338,0.010739,-0.000558,0.012036,'\'(5.4-6]\''
0.000031,-0.033303,0.008281,-0.01362,-0.022928,-0.015048,0.004242,'\'(5.4-6]\''
-0.008514,-0.000556,0.009594,-0.012183,0.031845,-0.009026,-0.000134,'\'(5.4-6]\''
0.019089,-0.009979,0.02126,0.007664,-0.002674,0.004322,-0.003593,'\'(5.4-6]\''
0.007585,-0.007789,-0.005471,0.021771,0.008844,0.007977,-0.002616,'\'(4.8-5.4]\''
0.000564,0.003485,-0.000886,-0.005599,-0.013203,0.011845,0.009343,'\'(5.4-6]\''
0.007715,-0.005098,-0.01402,-0.005999,-0.009425,-0.001212,-0.003132,'\'(6.6-7.2]\''
0.000031,-0.033303,0.008281,-0.01362,-0.022928,-0.015048,0.004242,'\'(5.4-6]\''
-0.0091,-0.006263,-0.006938,-0.005089,-0.002441,0.010641,-0.009831,'\'(4.8-5.4]\''
-0.008514,-0.000556,0.009594,-0.012183,0.031845,-0.009026,-0.000134,'\'(5.4-6]\''
0.007777,-0.002315,-0.011081,-0.008338,0.010739,-0.000558,0.012036,'\'(5.4-6]\''
-0.004002,0.003523,-0.012042,0.014534,0.010076,0.004152,0.004968,'\'(5.4-6]\''
0.001384,0.00178,-0.010282,-0.001214,-0.009004,0.002215,-0.016263,'\'(5.4-6]\''
-0.002719,-0.007205,-0.012885,0.032443,0.00442,0.025686,-0.010071,'\'(5.4-6]\''
-0.001265,-0.000311,-0.00514,0.006224,0.001274,0.018658,0.007753,'\'(5.4-6]\''
0.001384,0.00178,-0.010282,-0.001214,-0.009004,0.002215,-0.016263,'\'(5.4-6]\''
0.001849,0.00153,-0.010011,-0.006077,-0.016071,0.015229,-0.021023,'\'(5.4-6]\''
0.006133,0.004274,-0.007074,-0.007243,0.015574,0.012208,-0.028531,'\'(5.4-6]\''
0.012893,0.005557,-0.010243,-0.000554,0.004189,0.005195,0.007155,'\'(4.8-5.4]\''
-0.002719,-0.007205,-0.012885,0.032443,0.00442,0.025686,-0.010071,'\'(5.4-6]\''
-0.004002,0.003523,-0.012042,0.014534,0.010076,0.004152,0.004968,'\'(5.4-6]\''
-0.01513,0.015749,-0.009217,0.0251,-0.011433,-0.004997,0.011089,'\'(6.6-7.2]\''
-0.003449,0.006662,-0.012622,-0.017741,0.002445,0.002105,-0.009428,'\'(4.8-5.4]\''
-0.003449,0.006662,-0.012622,-0.017741,0.002445,0.002105,-0.009428,'\'(4.8-5.4]\''
-0.003449,0.006662,-0.012622,-0.017741,0.002445,0.002105,-0.009428,'\'(4.8-5.4]\''
0.012158,-0.018226,0.007066,-0.031115,0.021964,-0.039564,-0.005831,'\'(5.4-6]\''
0.015476,-0.018751,0.006151,-0.02973,0.022579,-0.038041,-0.005007,'\'(5.4-6]\''
-0.013483,-0.011589,0.012381,-0.001847,0.006833,0.010711,0.005008,'\'(5.4-6]\''
-0.003449,0.006662,-0.012622,-0.017741,0.002445,0.002105,-0.009428,'\'(4.8-5.4]\''
-0.006412,-0.005958,-0.005568,-0.006769,-0.002653,0.010443,-0.005448,'\'(5.4-6]\''
-0.029502,-0.007283,0.010824,-0.011511,0.017145,0.00583,0.0233,'\'(4.8-5.4]\''
-0.029502,-0.007283,0.010824,-0.011511,0.017145,0.00583,0.0233,'\'(4.8-5.4]\''
0.01378,0.010146,-0.011318,-0.009809,-0.013826,0.034562,0.009242,'\'(4.8-5.4]\''
-0.000639,0.000106,-0.012659,-0.006507,-0.001301,0.015569,-0.011618,'\'(4.8-5.4]\''
-0.006412,-0.005958,-0.005568,-0.006769,-0.002653,0.010443,-0.005448,'\'(5.4-6]\''
-0.010935,-0.005784,-0.000315,-0.006321,0.000148,0.007375,-0.004164,'\'(5.4-6]\''
-0.008948,-0.017259,0.010333,0.002499,0.008588,0.011107,0.011287,'\'(5.4-6]\''
-0.029502,-0.007283,0.010824,-0.011511,0.017145,0.00583,0.0233,'\'(4.8-5.4]\''
-0.004168,-0.007623,0.008692,-0.029107,-0.004018,-0.009371,-0.003742,'\'(5.4-6]\''
-0.013055,0.035074,-0.023814,0.011139,0.004252,0.000895,-0.005361,'\'(5.4-6]\''
-0.0058,-0.028897,-0.001669,-0.00674,-0.010174,0.003016,-0.008712,'\'(5.4-6]\''
0.001053,-0.01725,-0.007931,0.000991,-0.019574,-0.005544,0.005404,'\'(6.6-7.2]\''
-0.004572,-0.000324,-0.005766,0.021614,0.017675,0.015117,0.009012,'\'(4.8-5.4]\''
-0.015541,-0.005667,0.010505,0.013183,-0.012242,-0.008301,0.023578,'\'(6.6-7.2]\''
-0.002582,-0.008164,-0.0073,0.004325,-0.00702,0.016595,0.030314,'\'(5.4-6]\''
-0.0058,-0.028897,-0.001669,-0.00674,-0.010174,0.003016,-0.008712,'\'(5.4-6]\''
-0.011071,-0.012764,0.006455,-0.026684,-0.008072,-0.007148,-0.006448,'\'(4.8-5.4]\''
-0.005851,0.024151,-0.027922,-0.004209,-0.0025,0.014015,-0.002092,'\'(5.4-6]\''
-0.006596,-0.006995,-0.017872,0.00142,0.001683,0.004021,-0.008957,'\'(5.4-6]\''
-0.034452,-0.016481,0.014664,-0.00822,-0.006043,-0.007147,-0.012278,'\'(5.4-6]\''
-0.021662,0.009397,-0.014323,0.010047,-0.003401,0.003169,0.019259,'\'(6.6-7.2]\''
0.017526,0.025343,0.039362,-0.004419,0.031806,-0.007982,0.000243,'\'(4.8-5.4]\''
0.019184,0.022718,0.038043,0.022453,0.019476,-0.01991,0.010273,'\'(4.8-5.4]\''
0.003744,-0.008447,-0.007736,0.043296,0.001255,-0.0021,0.009333,'\'(4.8-5.4]\''
-0.021662,0.009397,-0.014323,0.010047,-0.003401,0.003169,0.019259,'\'(6.6-7.2]\''
-0.014298,-0.011102,0.000919,-0.003591,0.000783,-0.008135,0.000687,'\'(5.4-6]\''
-0.034452,-0.016481,0.014664,-0.00822,-0.006043,-0.007147,-0.012278,'\'(5.4-6]\''
-0.006596,-0.006995,-0.017872,0.00142,0.001683,0.004021,-0.008957,'\'(5.4-6]\''
-0.003804,-0.009304,-0.017444,-0.00707,0.007441,-0.003026,0.009309,'\'(6.6-7.2]\''
0.00828,0.008515,-0.008323,0.027929,-0.007106,-0.023129,-0.010437,'\'(4.8-5.4]\''
-0.002749,-0.005115,0.002806,0.008723,-0.010541,-0.007566,-0.004518,'\'(6.6-7.2]\''
-0.014643,-0.005172,-0.003183,-0.016724,0.009675,-0.002937,-0.012854,'\'(5.4-6]\''
0.00828,0.008515,-0.008323,0.027929,-0.007106,-0.023129,-0.010437,'\'(4.8-5.4]\''
-0.018551,-0.011697,0.00305,0.00236,0.014154,0.010729,0.034319,'\'(5.4-6]\''
-0.000435,0.004672,-0.033925,0.011964,-0.002874,-0.008943,-0.00221,'\'(5.4-6]\''
-0.000435,0.004672,-0.033925,0.011964,-0.002874,-0.008943,-0.00221,'\'(5.4-6]\''
-0.004559,0.002039,0.011372,0.019012,-0.01685,-0.004418,0.007109,'\'(6.6-7.2]\''
-0.010179,-0.009957,0.000014,0.014938,-0.001932,-0.01228,-0.007149,'\'(5.4-6]\''
-0.011077,-0.001481,0.004579,-0.012477,0.012719,-0.016215,0.0068,'\'(5.4-6]\''
-0.065973,-0.000004,0.009853,-0.024959,-0.010399,0.002731,0.024637,'\'(7.8-8.4]\''
-0.011077,-0.001481,0.004579,-0.012477,0.012719,-0.016215,0.0068,'\'(5.4-6]\''
-0.065973,-0.000004,0.009853,-0.024959,-0.010399,0.002731,0.024637,'\'(7.8-8.4]\''
-0.016104,-0.001327,-0.003864,-0.006502,-0.00477,0.003824,0.014696,'\'(5.4-6]\''
0.010319,-0.007534,0.013861,0.022542,-0.019219,0.007704,-0.005643,'\'(5.4-6]\''
0.00447,0.018751,-0.010401,0.005243,-0.020319,-0.000893,-0.000322,'\'(7.8-8.4]\''
0.004775,0.012957,-0.040584,0.003264,-0.004596,-0.003954,-0.010762,'\'(4.8-5.4]\''
0.012986,-0.003612,0.026967,-0.00056,0.01359,0.014059,-0.000307,'\'(4.8-5.4]\''
0.020851,-0.023703,0.03477,0.002203,0.010917,0.012873,0.00771,'\'(5.4-6]\''
0.008009,0.027597,-0.019006,-0.012615,0.012754,0.013953,-0.002457,'\'(4.8-5.4]\''
0.006375,0.021026,-0.019095,-0.01138,0.010788,0.01593,-0.001041,'\'(5.4-6]\''
0.0181,-0.000645,0.006791,-0.00938,0.013468,0.007157,0.016663,'\'(5.4-6]\''
0.019354,-0.001697,0.006171,-0.011206,0.012902,0.010315,0.01619,'\'(5.4-6]\''
-0.022447,0.001299,-0.009636,0.00698,0.018864,-0.001811,-0.005917,'\'(4.8-5.4]\''
0.029304,-0.007065,-0.000592,0.019526,-0.003099,0.018692,-0.000745,'\'(4.8-5.4]\''
0.036274,-0.01017,0.004326,0.011181,-0.010671,0.001335,0.003267,'\'(5.4-6]\''
-0.000957,-0.021331,-0.001786,-0.018358,0.003442,-0.009212,0.006836,'\'(5.4-6]\''
0.010805,-0.001902,-0.005433,0.001018,-0.009269,0.010053,-0.018517,'\'(5.4-6]\''
-0.015232,-0.005229,-0.00706,-0.001895,0.001739,-0.007497,-0.000613,'\'(5.4-6]\''
-0.000957,-0.021331,-0.001786,-0.018358,0.003442,-0.009212,0.006836,'\'(5.4-6]\''
0.036274,-0.01017,0.004326,0.011181,-0.010671,0.001335,0.003267,'\'(5.4-6]\''
0.029304,-0.007065,-0.000592,0.019526,-0.003099,0.018692,-0.000745,'\'(4.8-5.4]\''
0.012394,0.013049,0.011803,0.017089,0.008089,0.024065,-0.020117,'\'(6.6-7.2]\''
-0.001278,0.017261,0.005842,-0.020197,-0.007885,0.021957,0.040603,'\'(5.4-6]\''
0.00431,-0.00529,0.009762,-0.004548,-0.034099,0.003985,-0.010202,'\'(6.6-7.2]\''
-0.00199,0.004343,0.016436,0.01527,-0.002684,-0.016413,0.016536,'\'(6.6-7.2]\''
0.00766,-0.00855,0.010679,-0.000529,-0.013077,-0.016566,-0.013814,'\'(7.8-8.4]\''
0.00766,-0.00855,0.010679,-0.000529,-0.013077,-0.016566,-0.013814,'\'(7.8-8.4]\''
0.007473,-0.011959,0.007335,0.001598,-0.013543,-0.012283,-0.015602,'\'(7.8-8.4]\''
0.009373,-0.002927,-0.002203,-0.004787,-0.003725,0.004676,0.023315,'\'(5.4-6]\''
-0.00199,0.004343,0.016436,0.01527,-0.002684,-0.016413,0.016536,'\'(6.6-7.2]\''
-0.011754,-0.004621,-0.014551,-0.002787,-0.014734,-0.003989,-0.001589,'\'(4.8-5.4]\''
0.026228,0.009738,-0.001582,0.001181,-0.015505,0.020729,-0.001524,'\'(4.8-5.4]\''
0.176927,0.282601,0.336703,-0.106581,0.128346,-0.16703,0.024606,'\'(5.4-6]\''
0.018007,-0.002445,0.023598,-0.006617,0.012339,0.02715,0.004194,'\'(5.4-6]\''
0.016809,-0.00454,0.021846,-0.006516,0.01145,0.028241,0.003501,'\'(5.4-6]\''
0.016809,-0.00454,0.021846,-0.006516,0.01145,0.028241,0.003501,'\'(5.4-6]\''
0.00065,-0.005136,0.000867,-0.018765,0.025189,0.000713,-0.016062,'\'(4.8-5.4]\''
0.017363,-0.009597,-0.000078,0.001611,-0.007327,-0.012534,0.004722,'\'(5.4-6]\''
0.00065,-0.005136,0.000867,-0.018765,0.025189,0.000713,-0.016062,'\'(4.8-5.4]\''
-0.003134,0.002578,0.000273,0.014935,0.008272,-0.005038,-0.003902,'\'(4.8-5.4]\''
-0.002701,0.002494,0.000408,0.014808,0.007427,-0.005434,-0.005263,'\'(4.8-5.4]\''
0.018007,-0.002445,0.023598,-0.006617,0.012339,0.02715,0.004194,'\'(5.4-6]\''
-0.009444,-0.000637,-0.0094,-0.008455,-0.006198,0.00589,-0.007752,'\'(4.8-5.4]\''
-0.007387,-0.004248,-0.006415,-0.003081,-0.00163,0.009059,-0.005445,'\'(4.8-5.4]\''
-0.009073,0.005292,0.01946,0.003241,-0.022298,-0.015117,0.005467,'\'(6.6-7.2]\''
0.006062,0.004547,-0.01266,0.005173,-0.001846,-0.008171,-0.01707,'\'(4.8-5.4]\''
-0.002917,0.012025,-0.012347,0.001724,0.005107,0.005021,-0.002905,'\'(7.8-8.4]\''
-0.009073,0.005292,0.01946,0.003241,-0.022298,-0.015117,0.005467,'\'(6.6-7.2]\''
0.006062,0.004547,-0.01266,0.005173,-0.001846,-0.008171,-0.01707,'\'(4.8-5.4]\''
-0.005044,-0.00539,-0.00702,0.008472,-0.014455,-0.004022,0.003727,'\'(6.6-7.2]\''
-0.005027,-0.005574,0.002683,-0.013597,-0.014869,-0.000409,0.003611,'\'(6.6-7.2]\''
-0.009444,-0.000637,-0.0094,-0.008455,-0.006198,0.00589,-0.007752,'\'(4.8-5.4]\''
-0.007387,-0.004248,-0.006415,-0.003081,-0.00163,0.009059,-0.005445,'\'(4.8-5.4]\''
0.012977,0.016062,-0.026171,-0.008219,-0.002033,0.012606,-0.01219,'\'(5.4-6]\''
0.01575,0.015272,-0.004007,-0.022987,-0.005502,0.010516,-0.024903,'\'(7.8-8.4]\''
-0.002917,0.012025,-0.012347,0.001724,0.005107,0.005021,-0.002905,'\'(7.8-8.4]\''
0.003071,-0.009332,-0.004728,-0.006894,-0.008942,0.004869,0.017522,'\'(5.4-6]\''
0.00064,0.001041,-0.023213,-0.01695,-0.002424,-0.004222,-0.006551,'\'(4.8-5.4]\''
0.005245,0.009306,-0.015842,-0.016711,0.000368,-0.009116,-0.004134,'\'(4.8-5.4]\''
-0.008963,-0.001605,-0.004006,-0.003864,-0.005563,0.002584,-0.000403,'\'(5.4-6]\''
-0.006297,0.013728,0.012606,0.006387,-0.006006,0.021505,0.009077,'\'(6.6-7.2]\''
0.002144,-0.016335,-0.000828,0.010354,-0.006846,-0.003588,0.004038,'\'(6.6-7.2]\''
-0.00271,0.007027,0.007041,0.015296,0.007365,0.007433,0.01829,'\'(4.8-5.4]\''
-0.001818,0.014613,-0.012188,-0.004828,0.002151,0.014799,0.017192,'\'(5.4-6]\''
-0.006297,0.013728,0.012606,0.006387,-0.006006,0.021505,0.009077,'\'(6.6-7.2]\''
0.021292,0.006312,-0.005014,-0.011175,-0.023889,-0.002278,0.006316,'\'(6.6-7.2]\''
0.0011,0.004985,-0.016797,0.017225,-0.010278,-0.008584,0.003947,'\'(4.8-5.4]\''
0.014035,-0.002354,-0.008465,-0.004614,0.001389,0.005476,0.007505,'\'(4.8-5.4]\''
0.021292,0.006312,-0.005014,-0.011175,-0.023889,-0.002278,0.006316,'\'(6.6-7.2]\''
-0.010219,0.0028,-0.012339,-0.029341,0.006599,-0.019864,-0.03338,'\'(3.6-4.2]\''
-0.018606,-0.002931,-0.011988,-0.02061,-0.029874,-0.004402,0.006377,'\'(5.4-6]\''
0.012484,0.004709,-0.037905,-0.010984,0.006268,-0.056165,-0.007248,'\'(4.8-5.4]\''
0.014037,0.014018,0.023898,0.006452,-0.004747,0.024086,0.005194,'\'(4.8-5.4]\''
0.013676,0.000729,0.006979,-0.008139,0.007511,0.013152,-0.01064,'\'(4.8-5.4]\''
0.001898,-0.006394,-0.005927,0.001044,-0.007204,-0.018649,0.011982,'\'(5.4-6]\''
-0.00715,-0.003593,-0.000632,-0.002608,0.003147,0.002092,0.00443,'\'(5.4-6]\''
-0.005626,-0.001667,0.005917,0.002414,0.006133,0.005577,-0.008143,'\'(5.4-6]\''
-0.002737,-0.004676,-0.00998,-0.007271,-0.000424,0.014637,-0.011352,'\'(5.4-6]\''
0.001103,-0.00612,-0.002606,-0.022253,-0.024164,0.004034,0.001679,'\'(6.6-7.2]\''
0.001103,-0.00612,-0.002606,-0.022253,-0.024164,0.004034,0.001679,'\'(6.6-7.2]\''
0.01845,-0.015436,0.014586,-0.011853,-0.005515,0.009111,-0.017992,'\'(4.8-5.4]\''
-0.006854,-0.004995,0.00443,-0.02548,-0.009022,-0.012611,-0.006347,'\'(4.8-5.4]\''
0.008434,0.00266,-0.002038,0.022746,0.002535,0.000429,-0.018239,'\'(4.8-5.4]\''
-0.003129,0.009664,-0.017683,0.003186,0.005801,0.007228,0.009372,'\'(5.4-6]\''
0.00823,-0.005181,-0.000693,0.019514,-0.013897,-0.012206,0.00334,'\'(6.6-7.2]\''
-0.005887,-0.001338,-0.005908,-0.019409,-0.013308,-0.005444,-0.000717,'\'(5.4-6]\''
-0.005626,-0.001667,0.005917,0.002414,0.006133,0.005577,-0.008143,'\'(5.4-6]\''
-0.002737,-0.004676,-0.00998,-0.007271,-0.000424,0.014637,-0.011352,'\'(5.4-6]\''
0.006058,-0.005708,0.009391,-0.005395,0.005563,0.003415,0.004259,'\'(5.4-6]\''
-0.000052,0.004015,-0.01076,0.000697,0.009807,0.006104,0.007807,'\'(6.6-7.2]\''
-0.009006,0.001568,-0.023268,0.00055,-0.013474,-0.005189,-0.014798,'\'(6.6-7.2]\''
0.001775,0.006023,-0.011329,0.013085,-0.014514,-0.010335,-0.005318,'\'(5.4-6]\''
0.004888,0.025119,-0.019871,0.016049,-0.013813,-0.000562,-0.013121,'\'(5.4-6]\''
0.004707,0.021783,-0.022402,-0.002609,0.003376,-0.002767,-0.005597,'\'(5.4-6]\''
0.000906,0.022346,-0.021255,-0.000347,0.003999,-0.004043,-0.003834,'\'(5.4-6]\''
0.007234,-0.020221,-0.011634,-0.001297,-0.000852,-0.006789,0.011717,'\'(4.8-5.4]\''
-0.004328,0.008815,-0.010668,0.001752,0.005387,0.006991,-0.000361,'\'(6.6-7.2]\''
-0.000052,0.004015,-0.01076,0.000697,0.009807,0.006104,0.007807,'\'(6.6-7.2]\''
-0.006706,0.009773,-0.017686,-0.017173,-0.028923,0.000477,0.00927,'\'(4.8-5.4]\''
-0.024442,-0.012331,-0.000215,0.010424,-0.001483,-0.004129,-0.001356,'\'(4.8-5.4]\''
0.027117,-0.013422,0.024382,0.008179,0.050115,-0.022884,0.00276,'\'(4.8-5.4]\''
-0.020134,0.001075,-0.001637,-0.014096,0.019623,-0.014245,-0.008778,'\'(4.8-5.4]\''
0.000986,0.006342,-0.008827,-0.001968,0.020594,-0.010062,0.006823,'\'(4.8-5.4]\''
0.013567,-0.02112,0.007802,-0.001879,-0.01012,0.001205,0.004637,'\'(4.8-5.4]\''
-0.016133,0.026341,-0.022526,-0.016286,-0.017087,0.016643,0.013207,'\'(5.4-6]\''
0.005557,0.004843,-0.003732,-0.009531,0.00101,-0.00844,-0.007446,'\'(5.4-6]\''
-0.009335,-0.009173,0.003919,0.004452,-0.017877,0.000572,0.0013,'\'(6.6-7.2]\''
0.001884,0.017928,-0.017578,-0.011633,-0.028403,0.025388,0.004504,'\'(6.6-7.2]\''
-0.017619,0.004851,0.006096,-0.002077,-0.015328,-0.006324,0.011949,'\'(7.8-8.4]\''
-0.009335,-0.009173,0.003919,0.004452,-0.017877,0.000572,0.0013,'\'(6.6-7.2]\''
-0.029361,0.00538,-0.014492,-0.001248,-0.001616,0.003018,0.018252,'\'(5.4-6]\''
-0.02566,-0.013846,-0.006987,-0.004381,-0.004749,-0.008064,0.011032,'\'(5.4-6]\''
0.005557,0.004843,-0.003732,-0.009531,0.00101,-0.00844,-0.007446,'\'(5.4-6]\''
0.013349,0.029158,-0.007234,-0.019858,-0.015277,0.025032,0.003036,'\'(5.4-6]\''
0.012327,0.005317,-0.005968,-0.010942,-0.008931,-0.004086,-0.000607,'\'(5.4-6]\''
-0.016133,0.026341,-0.022526,-0.016286,-0.017087,0.016643,0.013207,'\'(5.4-6]\''
-0.008044,0.013208,-0.031403,-0.003192,-0.016962,0.016519,-0.003996,'\'(5.4-6]\''
0.001884,0.017928,-0.017578,-0.011633,-0.028403,0.025388,0.004504,'\'(6.6-7.2]\''
-0.007183,0.000736,0.006834,0.032726,-0.022504,-0.000295,-0.001916,'\'(6.6-7.2]\''
0.019891,0.009912,0.000275,0.010058,0.00079,0.00577,-0.025544,'\'(4.8-5.4]\''
0.015354,0.007092,0.005602,-0.012694,-0.01036,-0.000349,-0.02014,'\'(5.4-6]\''
-0.007183,0.000736,0.006834,0.032726,-0.022504,-0.000295,-0.001916,'\'(6.6-7.2]\''
0.000272,0.003063,-0.016678,-0.002533,0.000808,0.001593,0.001747,'\'(5.4-6]\''
-0.065245,0.028641,0.007314,-0.032472,-0.02361,0.014486,0.016851,'\'(6.6-7.2]\''
-0.039454,0.019755,0.003606,-0.003486,0.009526,0.003619,0.021247,'\'(7.8-8.4]\''
-0.067475,0.0233,0.007758,-0.009582,-0.000271,-0.003111,0.020414,'\'(6.6-7.2]\''
0.000272,0.003063,-0.016678,-0.002533,0.000808,0.001593,0.001747,'\'(5.4-6]\''
-0.002821,0.006267,0.013075,-0.028967,-0.00462,-0.014769,-0.010844,'\'(4.8-5.4]\''
