@relation winequality-white-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-R12-precision6-weka.filters.unsupervised.attribute.Remove-R12_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A7-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute quality {'\'(-inf-3.6]\'','\'(3.6-4.2]\'','\'(4.2-4.8]\'','\'(4.8-5.4]\'','\'(5.4-6]\'','\'(6-6.6]\'','\'(6.6-7.2]\'','\'(7.2-7.8]\'','\'(7.8-8.4]\'','\'(8.4-inf)\''}

@data
-0.004022,0.006968,-0.019554,-0.00681,-0.004533,0.01931,-0.017655,'\'(5.4-6]\''
-0.014799,0.005891,0.0159,0.001904,-0.014805,0.001544,0.017755,'\'(4.8-5.4]\''
0.004058,0.006762,-0.007285,-0.00778,-0.016358,0.001031,0.000887,'\'(6.6-7.2]\''
-0.004455,0.007506,-0.008033,-0.014278,-0.018017,0.001132,0.001244,'\'(6.6-7.2]\''
-0.012423,0.00597,0.005946,-0.004537,-0.0112,0.010414,-0.010692,'\'(4.8-5.4]\''
-0.007638,0.019896,-0.011617,-0.007083,0.025297,0.007971,0.023449,'\'(4.8-5.4]\''
0.038371,0.020472,0.037489,0.020108,-0.023,-0.023785,0.001987,'\'(4.8-5.4]\''
0.012342,0.013136,0.007641,0.001925,0.017918,0.012015,-0.003935,'\'(4.8-5.4]\''
0.008004,0.004414,0.00114,0.001728,-0.012232,0.010743,0.000886,'\'(4.8-5.4]\''
-0.022336,-0.009964,0.007251,-0.010132,0.000595,-0.016289,0.004626,'\'(4.8-5.4]\''
-0.000775,0.002058,-0.00612,-0.009281,-0.010905,0.02439,-0.022701,'\'(5.4-6]\''
-0.007641,0.011412,-0.003803,0.000896,-0.002864,-0.004705,-0.007493,'\'(5.4-6]\''
-0.00598,-0.002353,0.001033,-0.003155,0.008699,-0.003015,0.013525,'\'(6.6-7.2]\''
-0.002889,-0.012395,0.005203,-0.018969,-0.026993,0.000831,-0.029608,'\'(6.6-7.2]\''
0.01006,-0.005789,0.007044,-0.01916,-0.006731,-0.003998,0.004915,'\'(7.8-8.4]\''
-0.00598,-0.002353,0.001033,-0.003155,0.008699,-0.003015,0.013525,'\'(6.6-7.2]\''
0.006499,0.000968,0.00214,-0.025374,0.000063,0.024357,0.000709,'\'(5.4-6]\''
-0.010128,0.00121,0.006229,-0.020526,0.02241,0.019554,0.007758,'\'(5.4-6]\''
-0.007641,0.011412,-0.003803,0.000896,-0.002864,-0.004705,-0.007493,'\'(5.4-6]\''
-0.007623,0.005267,-0.013165,0.000976,-0.029724,-0.010655,-0.029397,'\'(5.4-6]\''
-0.016825,0.005394,-0.00475,-0.008268,-0.014864,-0.010307,-0.009904,'\'(5.4-6]\''
-0.000775,0.002058,-0.00612,-0.009281,-0.010905,0.02439,-0.022701,'\'(5.4-6]\''
-0.009844,0.004092,-0.007276,-0.017439,-0.01113,0.017949,-0.018051,'\'(5.4-6]\''
-0.002889,-0.012395,0.005203,-0.018969,-0.026993,0.000831,-0.029608,'\'(6.6-7.2]\''
0.01054,-0.013822,-0.010313,-0.02176,-0.00802,-0.013059,0.020341,'\'(6.6-7.2]\''
-0.025379,0.004124,-0.043787,0.000926,0.013602,-0.011572,-0.008489,'\'(4.8-5.4]\''
-0.017437,0.005568,-0.013192,-0.004508,-0.001751,-0.025318,-0.017034,'\'(5.4-6]\''
0.01054,-0.013822,-0.010313,-0.02176,-0.00802,-0.013059,0.020341,'\'(6.6-7.2]\''
-0.00882,0.00562,-0.003123,-0.02,-0.016309,0.002408,-0.006058,'\'(5.4-6]\''
0.032286,0.001894,0.015069,-0.042618,0.014185,0.013724,-0.031553,'\'(6.6-7.2]\''
0.038018,0.006204,0.009323,-0.043402,-0.019525,0.002522,-0.006522,'\'(7.8-8.4]\''
0.043746,-0.001967,0.009387,-0.05789,0.009691,0.016674,-0.012235,'\'(6.6-7.2]\''
-0.00882,0.00562,-0.003123,-0.02,-0.016309,0.002408,-0.006058,'\'(5.4-6]\''
-0.001483,0.000604,0.006823,0.012549,0.018934,-0.006497,-0.016831,'\'(4.8-5.4]\''
-0.015823,-0.003834,-0.001054,-0.020308,0.037432,0.020957,-0.029832,'\'(4.8-5.4]\''
-0.005986,-0.006727,-0.00548,-0.008076,-0.00368,-0.01978,-0.006192,'\'(5.4-6]\''
-0.002942,0.007986,-0.015046,-0.018391,-0.006007,0.000881,0.004347,'\'(5.4-6]\''
-0.002505,-0.000475,0.003971,-0.008261,-0.008123,0.013409,0.013619,'\'(4.8-5.4]\''
-0.012109,0.00349,-0.000793,-0.016082,0.006216,-0.004194,0.005838,'\'(6.6-7.2]\''
-0.013223,0.007071,0.001003,0.004816,0.002091,0.009108,0.005772,'\'(4.8-5.4]\''
0.020428,-0.013471,0.005101,-0.006047,-0.021026,-0.01579,0.011626,'\'(6.6-7.2]\''
0.014416,-0.006614,0.011532,-0.01785,-0.013181,-0.020694,0.00631,'\'(6.6-7.2]\''
0.012301,-0.00957,0.006774,0.001256,-0.010137,-0.019165,0.008716,'\'(5.4-6]\''
0.000572,-0.000873,-0.021162,-0.001948,-0.001918,0.009899,0.008278,'\'(4.8-5.4]\''
-0.000035,0.001014,-0.008044,-0.003355,-0.012229,0.003513,-0.006013,'\'(4.8-5.4]\''
-0.023973,0.00218,0.003179,0.00167,-0.02371,0.027393,0.024719,'\'(3.6-4.2]\''
-0.005677,-0.019781,0.01428,0.001716,-0.00811,-0.03768,0.019245,'\'(5.4-6]\''
-0.005824,0.011734,0.002636,-0.021392,0.020544,-0.017665,-0.012971,'\'(7.8-8.4]\''
-0.021893,0.00934,-0.001451,0.000537,0.006703,-0.001842,0.001142,'\'(5.4-6]\''
0.012847,-0.022215,-0.007916,0.00997,0.035923,0.006047,-0.014604,'\'(4.8-5.4]\''
0.02352,-0.003523,0.022251,-0.03979,0.016257,0.008964,-0.010445,'\'(6.6-7.2]\''
-0.009108,0.00947,-0.000715,-0.015621,-0.016966,0.002011,-0.012938,'\'(6.6-7.2]\''
0.015405,-0.013873,-0.023191,0.027801,-0.006319,0.000351,-0.00054,'\'(4.8-5.4]\''
0.004401,-0.017366,-0.00127,0.017196,0.006129,-0.014483,-0.011331,'\'(4.8-5.4]\''
0.012847,-0.022215,-0.007916,0.00997,0.035923,0.006047,-0.014604,'\'(4.8-5.4]\''
-0.029364,0.003405,0.008603,-0.007663,-0.007738,0.008451,0.028219,'\'(4.8-5.4]\''
0.002215,0.016621,0.010293,0.01204,0.013664,0.012484,-0.00732,'\'(4.8-5.4]\''
-0.002898,-0.000308,-0.007124,-0.008306,-0.006447,0.022693,-0.014896,'\'(5.4-6]\''
0.002939,-0.002708,0.00016,-0.01587,-0.00711,0.004513,-0.002336,'\'(6.6-7.2]\''
0.011241,0.009567,-0.018032,0.012062,0.012967,0.003318,0.008597,'\'(4.8-5.4]\''
-0.000499,0.013258,-0.010385,-0.011397,-0.011742,0.004989,-0.006654,'\'(5.4-6]\''
0.000878,0.003426,-0.000755,-0.016063,-0.004512,0.015418,0.003155,'\'(6.6-7.2]\''
-0.004093,0.007967,0.002143,0.003911,0.008206,0.004676,0.013432,'\'(4.8-5.4]\''
-0.00542,-0.007807,-0.003035,-0.00065,0.022444,0.012513,-0.016665,'\'(4.8-5.4]\''
-0.000499,0.013258,-0.010385,-0.011397,-0.011742,0.004989,-0.006654,'\'(5.4-6]\''
-0.004456,0.007403,-0.009002,-0.013919,-0.014405,0.009539,-0.003856,'\'(5.4-6]\''
-0.00572,0.009162,-0.008542,-0.014519,-0.01371,0.008758,-0.004421,'\'(5.4-6]\''
0.008322,0.003405,-0.020869,0.003624,0.024552,0.004548,0.0035,'\'(4.8-5.4]\''
0.011241,0.009567,-0.018032,0.012062,0.012967,0.003318,0.008597,'\'(4.8-5.4]\''
0.002939,-0.002708,0.00016,-0.01587,-0.00711,0.004513,-0.002336,'\'(6.6-7.2]\''
-0.02839,0.002951,-0.010599,-0.00085,0.024609,-0.000763,0.00437,'\'(4.8-5.4]\''
-0.008506,0.005354,-0.00278,-0.021911,-0.013172,0.003556,-0.005961,'\'(5.4-6]\''
-0.008506,0.005354,-0.00278,-0.021911,-0.013172,0.003556,-0.005961,'\'(5.4-6]\''
0.009143,0.000642,0.005454,-0.010303,0.016398,-0.01398,0.002312,'\'(5.4-6]\''
-0.002637,-0.021198,0.001965,-0.009597,-0.009465,-0.023704,0.002106,'\'(6.6-7.2]\''
0.004637,0.008314,-0.028393,-0.02313,-0.006668,0.006982,-0.002937,'\'(5.4-6]\''
-0.0097,0.005534,-0.002251,0.004356,0.003737,-0.004046,-0.015657,'\'(4.8-5.4]\''
0.002835,-0.014336,-0.009805,0.009337,-0.006909,-0.003628,-0.005716,'\'(3.6-4.2]\''
0.010294,-0.016753,-0.016522,0.019236,-0.00145,-0.011825,-0.004051,'\'(5.4-6]\''
-0.007063,-0.024091,-0.002599,-0.017721,0.010916,-0.018026,-0.000217,'\'(7.8-8.4]\''
-0.005607,0.001069,-0.003316,-0.010762,0.007815,-0.001683,0.001025,'\'(5.4-6]\''
0.008998,0.010464,-0.003665,0.007796,0.009805,0.009899,-0.008679,'\'(5.4-6]\''
-0.006304,-0.004995,0.010071,-0.004073,0.027304,-0.002222,0.010049,'\'(4.8-5.4]\''
0.025954,0.007911,-0.012801,-0.032324,-0.031275,0.007624,-0.018327,'\'(7.8-8.4]\''
-0.011566,0.001849,0.008163,-0.008664,0.012043,-0.024075,0.006787,'\'(6.6-7.2]\''
-0.011566,0.001849,0.008163,-0.008664,0.012043,-0.024075,0.006787,'\'(6.6-7.2]\''
0.008998,0.010464,-0.003665,0.007796,0.009805,0.009899,-0.008679,'\'(5.4-6]\''
0.036621,0.001321,0.01673,-0.057891,0.012892,0.017048,-0.01251,'\'(7.8-8.4]\''
0.025954,0.007911,-0.012801,-0.032324,-0.031275,0.007624,-0.018327,'\'(7.8-8.4]\''
0.003164,0.00253,0.006526,-0.007849,0.027108,-0.006779,-0.007289,'\'(5.4-6]\''
-0.005607,0.001069,-0.003316,-0.010762,0.007815,-0.001683,0.001025,'\'(5.4-6]\''
-0.010111,0.011355,-0.038609,0.00249,-0.007244,0.021514,-0.01942,'\'(4.8-5.4]\''
-0.024952,0.005335,-0.023024,-0.008862,-0.010013,-0.010914,0.012568,'\'(3.6-4.2]\''
-0.011128,0.014983,-0.038893,0.002719,-0.00755,0.018587,-0.022707,'\'(4.8-5.4]\''
-0.006304,-0.004995,0.010071,-0.004073,0.027304,-0.002222,0.010049,'\'(4.8-5.4]\''
-0.016912,0.014455,0.010693,0.008504,0.000309,0.011963,-0.002109,'\'(7.8-8.4]\''
-0.016912,0.014455,0.010693,0.008504,0.000309,0.011963,-0.002109,'\'(7.8-8.4]\''
-0.007737,-0.002116,0.010387,0.000574,0.007764,0.005915,0.006548,'\'(5.4-6]\''
0.012847,-0.014187,-0.020314,0.004362,-0.005237,-0.000545,0.002407,'\'(4.8-5.4]\''
-0.005723,-0.007867,-0.002999,-0.002679,0.013583,0.011939,-0.009486,'\'(4.8-5.4]\''
-0.016912,0.014455,0.010693,0.008504,0.000309,0.011963,-0.002109,'\'(7.8-8.4]\''
-0.007737,-0.002116,0.010387,0.000574,0.007764,0.005915,0.006548,'\'(5.4-6]\''
0.012652,-0.007649,-0.013546,-0.031249,-0.001348,-0.035852,-0.015358,'\'(7.8-8.4]\''
-0.001035,0.007393,-0.018332,0.006112,-0.002497,-0.005102,-0.016994,'\'(5.4-6]\''
-0.001035,0.007393,-0.018332,0.006112,-0.002497,-0.005102,-0.016994,'\'(5.4-6]\''
-0.006941,-0.010792,-0.002287,0.001229,0.018671,0.011872,-0.016257,'\'(5.4-6]\''
-0.004901,0.00519,-0.012477,0.003131,0.003389,0.014326,-0.029528,'\'(5.4-6]\''
0.003974,0.019356,-0.032337,-0.010764,-0.00958,0.01696,0.003146,'\'(4.8-5.4]\''
-0.004797,-0.001123,-0.016263,0.020903,-0.009547,0.013377,-0.000103,'\'(4.8-5.4]\''
0.001583,0.019308,-0.030829,-0.010449,-0.00926,0.01692,0.004192,'\'(4.8-5.4]\''
0.003974,0.019356,-0.032337,-0.010764,-0.00958,0.01696,0.003146,'\'(4.8-5.4]\''
0.011831,-0.001966,0.001788,-0.012255,-0.017468,-0.001836,0.001515,'\'(6.6-7.2]\''
-0.000818,-0.000544,0.001386,0.003825,-0.002639,-0.008981,0.018063,'\'(4.8-5.4]\''
-0.013123,-0.003939,0.005467,-0.031727,0.002128,-0.001002,0.005417,'\'(5.4-6]\''
-0.005945,0.009962,-0.007085,-0.029858,0.001654,-0.002105,-0.008236,'\'(5.4-6]\''
-0.004797,-0.001123,-0.016263,0.020903,-0.009547,0.013377,-0.000103,'\'(4.8-5.4]\''
0.011425,-0.007888,-0.004362,-0.030904,0.000174,-0.020911,0.024542,'\'(6.6-7.2]\''
0.002027,0.001495,0.025133,-0.001804,-0.006452,-0.006522,-0.000756,'\'(6.6-7.2]\''
-0.000357,-0.006186,0.005852,-0.006326,-0.011626,0.002887,-0.002611,'\'(5.4-6]\''
0.025792,0.017589,0.014423,0.019513,-0.019043,0.0087,-0.005524,'\'(4.8-5.4]\''
0.001494,-0.012908,0.007876,-0.016449,0.001183,-0.016454,0.022414,'\'(6.6-7.2]\''
0.003535,0.000355,-0.003925,0.019742,-0.011539,0.012889,-0.015785,'\'(4.8-5.4]\''
0.003396,-0.004797,-0.00498,-0.003866,-0.012959,-0.01654,-0.002899,'\'(7.8-8.4]\''
0.013255,0.013321,-0.000839,0.005734,0.002018,0.009359,-0.006165,'\'(5.4-6]\''
0.013255,0.013321,-0.000839,0.005734,0.002018,0.009359,-0.006165,'\'(5.4-6]\''
-0.028855,-0.008176,0.005919,-0.018512,0.020762,-0.004168,0.031487,'\'(4.8-5.4]\''
-0.013752,0.004597,-0.017081,-0.009773,-0.008225,0.006838,0.000426,'\'(5.4-6]\''
-0.028855,-0.008176,0.005919,-0.018512,0.020762,-0.004168,0.031487,'\'(4.8-5.4]\''
-0.01233,0.011861,-0.013313,0.00473,-0.012242,0.004561,0.014113,'\'(4.8-5.4]\''
-0.005122,0.016418,-0.010597,-0.005525,0.001806,-0.004725,0.000615,'\'(5.4-6]\''
0.013255,0.013321,-0.000839,0.005734,0.002018,0.009359,-0.006165,'\'(5.4-6]\''
-0.001012,0.000075,0.012703,-0.004339,0.008471,0.019838,-0.004333,'\'(5.4-6]\''
-0.022884,0.004022,0.025435,-0.021106,0.018867,0.00306,0.013308,'\'(5.4-6]\''
-0.007912,-0.011451,0.004302,0.000664,-0.000866,-0.017048,-0.001956,'\'(5.4-6]\''
0.007429,0.017873,-0.004321,-0.005095,0.016308,0.000058,0.00197,'\'(5.4-6]\''
0.007429,0.017873,-0.004321,-0.005095,0.016308,0.000058,0.00197,'\'(5.4-6]\''
-0.007771,0.005217,0.001781,-0.009643,0.009667,-0.023216,0.01104,'\'(6.6-7.2]\''
-0.009778,-0.012504,-0.011661,-0.013068,0.002721,-0.012671,-0.0048,'\'(6.6-7.2]\''
-0.016308,0.004906,0.022311,0.005029,-0.008746,0.003547,0.02974,'\'(6.6-7.2]\''
-0.001588,-0.004106,-0.003989,0.012548,-0.003823,-0.026523,-0.009005,'\'(5.4-6]\''
-0.017987,0.003313,-0.006008,-0.015888,0.013999,-0.028664,-0.007159,'\'(5.4-6]\''
-0.003774,0.004689,0.006781,0.00509,-0.026148,-0.015222,0.005619,'\'(5.4-6]\''
-0.004351,0.007452,-0.001021,0.00368,-0.002535,-0.011497,-0.007236,'\'(6.6-7.2]\''
-0.004351,0.007452,-0.001021,0.00368,-0.002535,-0.011497,-0.007236,'\'(6.6-7.2]\''
-0.006468,0.011032,0.004658,-0.000343,-0.006598,-0.009681,-0.001022,'\'(6.6-7.2]\''
-0.005083,-0.000587,-0.000875,-0.000974,-0.015903,-0.008936,0.001268,'\'(6.6-7.2]\''
-0.020523,0.006492,0.002495,-0.018933,0.02882,-0.004753,-0.011335,'\'(5.4-6]\''
-0.014598,0.005,0.002669,-0.007756,0.010417,-0.02956,-0.019228,'\'(6.6-7.2]\''
0.003847,-0.001137,0.002398,-0.005244,0.004753,-0.011313,0.006571,'\'(6.6-7.2]\''
-0.004967,0.011062,-0.001739,0.003049,-0.002238,-0.011699,-0.00334,'\'(6.6-7.2]\''
-0.006468,0.011032,0.004658,-0.000343,-0.006598,-0.009681,-0.001022,'\'(6.6-7.2]\''
-0.006468,0.011032,0.004658,-0.000343,-0.006598,-0.009681,-0.001022,'\'(6.6-7.2]\''
-0.013026,0.00015,-0.002296,-0.02201,0.00886,-0.01495,-0.000824,'\'(5.4-6]\''
0.002431,-0.005259,-0.006863,-0.022784,-0.001585,-0.003974,0.003788,'\'(7.8-8.4]\''
-0.001886,-0.000938,-0.00898,-0.025413,0.003663,-0.011202,0.00386,'\'(5.4-6]\''
0.014774,-0.003399,-0.014631,-0.033285,-0.012695,-0.026561,-0.000287,'\'(6.6-7.2]\''
-0.006468,0.011032,0.004658,-0.000343,-0.006598,-0.009681,-0.001022,'\'(6.6-7.2]\''
-0.004351,0.007452,-0.001021,0.00368,-0.002535,-0.011497,-0.007236,'\'(6.6-7.2]\''
-0.004967,0.011062,-0.001739,0.003049,-0.002238,-0.011699,-0.00334,'\'(6.6-7.2]\''
0.003847,-0.001137,0.002398,-0.005244,0.004753,-0.011313,0.006571,'\'(6.6-7.2]\''
-0.005083,-0.000587,-0.000875,-0.000974,-0.015903,-0.008936,0.001268,'\'(6.6-7.2]\''
-0.009275,0.005786,-0.010316,-0.017657,-0.008281,0.002261,-0.008206,'\'(5.4-6]\''
-0.017313,-0.00507,-0.003407,-0.015375,0.008427,-0.019538,0.002341,'\'(5.4-6]\''
-0.020523,0.006492,0.002495,-0.018933,0.02882,-0.004753,-0.011335,'\'(5.4-6]\''
-0.014598,0.005,0.002669,-0.007756,0.010417,-0.02956,-0.019228,'\'(6.6-7.2]\''
-0.013407,0.002407,-0.002547,-0.013011,0.011658,-0.034274,-0.018833,'\'(6.6-7.2]\''
0.015502,0.002495,0.007702,-0.011883,0.011089,-0.010098,-0.021709,'\'(5.4-6]\''
-0.005938,0.005419,-0.01779,-0.000845,0.005401,-0.012451,-0.00513,'\'(4.8-5.4]\''
-0.005513,-0.005165,-0.002587,-0.006112,-0.005577,-0.006874,-0.008385,'\'(5.4-6]\''
-0.008531,-0.006096,-0.00172,-0.014457,-0.006345,-0.005103,-0.000779,'\'(5.4-6]\''
0.002659,0.004652,0.012646,-0.004401,-0.005102,-0.002365,-0.010861,'\'(5.4-6]\''
0.018954,-0.004884,0.00725,0.019889,-0.015016,-0.005692,0.008749,'\'(5.4-6]\''
-0.0013,-0.009206,-0.017364,-0.000921,-0.002444,-0.012617,0.00685,'\'(5.4-6]\''
0.002659,0.004652,0.012646,-0.004401,-0.005102,-0.002365,-0.010861,'\'(5.4-6]\''
-0.005473,0.003469,-0.00509,-0.018326,0.023346,-0.011617,-0.004445,'\'(5.4-6]\''
-0.011264,0.005071,0.001607,-0.009781,0.000871,-0.020502,-0.001836,'\'(7.8-8.4]\''
-0.0013,-0.009206,-0.017364,-0.000921,-0.002444,-0.012617,0.00685,'\'(5.4-6]\''
-0.009463,-0.011107,0.010505,0.013881,-0.023771,-0.004838,0.021424,'\'(5.4-6]\''
0.001028,-0.00487,-0.016731,0.022027,-0.017902,0.004266,-0.00658,'\'(3.6-4.2]\''
0.016955,-0.01034,-0.013495,0.010582,0.010068,0.017375,0.054965,'\'(4.8-5.4]\''
0.018954,-0.004884,0.00725,0.019889,-0.015016,-0.005692,0.008749,'\'(5.4-6]\''
0.002659,0.004652,0.012646,-0.004401,-0.005102,-0.002365,-0.010861,'\'(5.4-6]\''
0.007721,0.004836,0.015831,-0.00325,0.000982,0.016342,-0.012441,'\'(6.6-7.2]\''
-0.025883,-0.000902,0.00308,0.006846,-0.008101,-0.007091,0.023238,'\'(5.4-6]\''
0.000874,0.003483,0.007234,0.00499,0.010148,-0.007081,0.018703,'\'(4.8-5.4]\''
-0.003444,-0.00879,-0.002866,0.011299,-0.01004,-0.005138,-0.008863,'\'(5.4-6]\''
0.017392,-0.015302,0.000068,0.006778,-0.005068,-0.028197,0.016123,'\'(7.8-8.4]\''
0.017392,-0.015302,0.000068,0.006778,-0.005068,-0.028197,0.016123,'\'(7.8-8.4]\''
-0.003584,0.018238,-0.013502,0.011855,0.004916,0.005639,-0.015025,'\'(5.4-6]\''
-0.014227,-0.010669,-0.009142,0.005015,-0.020509,0.0105,-0.020984,'\'(4.8-5.4]\''
-0.003213,0.00028,0.000158,-0.002861,0.013374,0.002012,-0.006003,'\'(5.4-6]\''
0.00151,-0.00738,-0.002806,-0.003727,0.000855,0.011824,-0.009353,'\'(5.4-6]\''
-0.002323,0.00814,-0.009119,-0.024018,-0.004574,0.007614,-0.002517,'\'(6.6-7.2]\''
0.004314,-0.01183,-0.010417,0.015586,-0.006627,-0.00986,-0.008883,'\'(4.8-5.4]\''
0.01992,-0.006382,0.010406,0.003483,0.011676,0.008937,-0.009342,'\'(5.4-6]\''
-0.003987,-0.004773,-0.005383,-0.031677,0.006427,0.010284,-0.008372,'\'(5.4-6]\''
-0.002654,0.008044,-0.007379,0.008345,0.029456,0.000427,-0.008839,'\'(5.4-6]\''
-0.007836,0.004136,0.012417,0.004402,0.014695,-0.003053,-0.018468,'\'(4.8-5.4]\''
0.020498,-0.006545,0.006782,0.00338,0.014856,0.007829,-0.011581,'\'(5.4-6]\''
0.01992,-0.006382,0.010406,0.003483,0.011676,0.008937,-0.009342,'\'(5.4-6]\''
-0.004291,-0.000495,0.048449,-0.021123,-0.018956,0.040638,-0.047563,'\'(5.4-6]\''
0.014228,0.008073,-0.010793,0.007286,-0.010616,-0.020215,-0.012635,'\'(5.4-6]\''
0.000615,0.020886,-0.021455,-0.013828,-0.006005,0.005704,-0.014878,'\'(5.4-6]\''
-0.018231,-0.003749,0.011202,-0.0072,-0.003641,-0.014382,0.000689,'\'(5.4-6]\''
-0.024219,-0.017107,0.01202,-0.016476,-0.000758,-0.013465,-0.007075,'\'(4.8-5.4]\''
-0.011506,-0.010799,-0.003356,-0.0234,-0.004213,-0.004795,-0.004894,'\'(5.4-6]\''
0.020817,0.013012,0.026273,0.006457,0.00605,-0.008087,-0.004517,'\'(4.8-5.4]\''
-0.003908,-0.003606,0.01654,-0.010608,0.074108,0.018412,-0.005165,'\'(3.6-4.2]\''
0.020817,0.013012,0.026273,0.006457,0.00605,-0.008087,-0.004517,'\'(4.8-5.4]\''
-0.002425,-0.011348,0.002903,-0.028602,0.035192,0.004394,-0.046843,'\'(6.6-7.2]\''
-0.015081,0.005642,0.000281,-0.002016,-0.007267,0.020059,0.006411,'\'(4.8-5.4]\''
-0.007412,0.00979,-0.013436,-0.000595,-0.021406,-0.015668,-0.020898,'\'(5.4-6]\''
-0.013927,-0.010616,-0.005412,-0.018645,-0.000077,-0.010546,-0.012779,'\'(5.4-6]\''
-0.011993,-0.018086,-0.01113,-0.009654,-0.020953,-0.013106,-0.003504,'\'(4.8-5.4]\''
0.027592,-0.018514,0.005037,-0.026838,-0.016451,-0.011206,0.003861,'\'(4.8-5.4]\''
-0.005386,0.004148,-0.008019,-0.003828,0.020368,0.000178,-0.01279,'\'(4.8-5.4]\''
-0.018044,-0.011034,0.002768,-0.02197,-0.009285,0.029954,0.0151,'\'(5.4-6]\''
0.017898,-0.014132,0.003998,-0.022662,0.010248,0.007902,-0.024608,'\'(4.8-5.4]\''
0.017898,-0.014132,0.003998,-0.022662,0.010248,0.007902,-0.024608,'\'(4.8-5.4]\''
0.009973,-0.011889,0.006801,-0.02109,-0.010571,-0.013717,-0.003917,'\'(7.8-8.4]\''
0.017898,-0.014132,0.003998,-0.022662,0.010248,0.007902,-0.024608,'\'(4.8-5.4]\''
-0.007796,-0.029666,0.016665,-0.021342,0.030266,0.02805,-0.02982,'\'(4.8-5.4]\''
-0.006609,0.007554,0.023989,0.00788,0.005119,0.009406,-0.008598,'\'(5.4-6]\''
-0.007796,-0.029666,0.016665,-0.021342,0.030266,0.02805,-0.02982,'\'(4.8-5.4]\''
-0.016071,-0.011522,-0.008194,-0.005929,-0.001146,0.003659,0.003042,'\'(3.6-4.2]\''
-0.007672,0.000418,-0.005282,-0.019619,-0.008922,-0.015849,-0.015952,'\'(5.4-6]\''
0.018726,-0.022853,-0.008411,-0.010377,-0.019025,-0.004942,0.014015,'\'(7.8-8.4]\''
0.009973,-0.011889,0.006801,-0.02109,-0.010571,-0.013717,-0.003917,'\'(7.8-8.4]\''
0.007176,-0.008205,-0.002665,-0.004709,-0.010061,-0.010138,-0.001777,'\'(6.6-7.2]\''
0.002549,-0.010529,0.027385,-0.043453,0.038687,0.013005,0.002639,'\'(5.4-6]\''
-0.011205,-0.00431,0.012928,-0.013427,-0.000044,-0.002282,-0.004682,'\'(4.8-5.4]\''
0.010285,-0.003329,-0.003823,0.004984,-0.006896,-0.001607,-0.007536,'\'(4.8-5.4]\''
-0.011645,0.002638,-0.003109,-0.016847,-0.012755,-0.009205,-0.016892,'\'(6.6-7.2]\''
-0.006218,0.012402,-0.030201,-0.004581,0.007768,0.02411,-0.00081,'\'(4.8-5.4]\''
-0.005386,0.004148,-0.008019,-0.003828,0.020368,0.000178,-0.01279,'\'(4.8-5.4]\''
-0.016122,-0.002712,-0.002663,-0.016369,0.006589,-0.006641,0.005199,'\'(4.8-5.4]\''
0.031161,-0.016427,-0.008649,-0.010041,-0.027704,-0.010567,0.002186,'\'(4.8-5.4]\''
-0.018044,-0.011034,0.002768,-0.02197,-0.009285,0.029954,0.0151,'\'(5.4-6]\''
0.017898,-0.014132,0.003998,-0.022662,0.010248,0.007902,-0.024608,'\'(4.8-5.4]\''
-0.006447,-0.01874,-0.012051,-0.000117,-0.025489,0.001593,-0.014058,'\'(5.4-6]\''
0.009251,-0.007501,-0.003706,-0.016929,-0.010408,-0.024808,-0.009298,'\'(6.6-7.2]\''
0.010969,0.000301,0.00246,-0.023963,-0.013667,0.016456,-0.002886,'\'(5.4-6]\''
-0.014049,-0.005547,0.018061,0.003131,-0.012923,0.009437,0.018431,'\'(5.4-6]\''
0.009251,-0.007501,-0.003706,-0.016929,-0.010408,-0.024808,-0.009298,'\'(6.6-7.2]\''
-0.008679,0.007014,-0.010013,-0.000993,0.008429,-0.022217,-0.016324,'\'(-inf-3.6]\''
-0.003456,-0.004135,-0.023389,-0.023778,-0.005466,-0.008698,0.001232,'\'(5.4-6]\''
-0.00833,-0.000303,-0.012378,-0.015401,-0.005728,-0.007273,-0.000235,'\'(6.6-7.2]\''
0.010969,0.000301,0.00246,-0.023963,-0.013667,0.016456,-0.002886,'\'(5.4-6]\''
0.004201,-0.00198,0.005603,-0.01375,0.01823,0.007942,-0.01184,'\'(5.4-6]\''
-0.007955,-0.012232,0.008931,-0.022822,-0.011432,-0.007533,0.003858,'\'(5.4-6]\''
-0.006951,-0.007384,0.011024,-0.016671,-0.004653,-0.001189,-0.004111,'\'(6.6-7.2]\''
-0.012223,-0.011152,0.018637,-0.013118,-0.032204,0.041426,0.038256,'\'(5.4-6]\''
-0.012223,-0.011152,0.018637,-0.013118,-0.032204,0.041426,0.038256,'\'(5.4-6]\''
-0.007019,-0.000962,-0.002735,-0.013978,-0.020829,0.002331,-0.008083,'\'(6.6-7.2]\''
0.031182,-0.036387,-0.012937,-0.008869,0.002676,0.012205,0.01799,'\'(4.8-5.4]\''
0.000146,0.006658,-0.014354,-0.003937,0.009279,-0.001266,-0.009654,'\'(6.6-7.2]\''
